customer_id,recency_days,tenure_days,frequency,monetary_total,avg_order_value,total_items,distinct_products,active_months,recent_revenue_90d,future_revenue
16921,350,508,2,276.88,138.44,128,28,2,0.0,169.79
16922,480,480,1,611.08,611.08,281,122,1,0.0,0.0
16923,7,585,27,11052.26,409.34,5077,348,16,1089.02,2326.1
16925,448,448,1,125.65,125.65,123,18,1,0.0,0.0
16926,279,434,5,1421.35,284.27,237,63,4,0.0,0.0
16927,23,269,3,543.05,181.02,993,5,3,201.6,0.0
16928,2,582,27,3669.18,135.9,2414,132,13,1297.24,444.05
16929,35,63,2,428.88,214.44,326,23,2,428.88,866.51
16931,11,305,16,3548.2,221.76,2283,365,10,1015.69,1685.42
16932,331,479,2,278.77,139.38,142,77,2,0.0,161.94
16933,147,638,8,2842.75,355.34,1386,193,7,0.0,338.5
16934,291,529,4,1160.06,290.01,540,77,4,0.0,950.93
16935,289,329,3,535.1,178.37,278,55,2,0.0,0.0
16936,293,293,1,288.49,288.49,169,81,1,0.0,262.68
16937,407,407,1,202.1,202.1,126,49,1,0.0,0.0
16938,87,568,8,6717.55,839.69,4869,541,7,2143.15,325.63
16939,396,557,3,449.0,149.67,232,38,3,0.0,0.0
16940,77,639,7,5246.14,749.45,3570,309,7,1110.68,1181.52
16941,519,519,1,33.0,33.0,12,2,1,0.0,0.0
16942,44,135,7,1449.14,207.02,597,115,4,540.9,471.45
16943,119,532,5,1299.49,259.9,147,24,5,0.0,0.0
16944,517,517,1,101.36,101.36,27,7,1,0.0,0.0
16945,6,638,27,7209.72,267.03,5085,208,17,1233.38,1338.44
16946,291,555,5,1222.04,244.41,509,69,4,0.0,0.0
16947,143,554,5,955.21,191.04,655,50,4,0.0,0.0
16948,46,564,7,868.77,124.11,2091,20,7,194.48,0.0
16949,93,224,4,893.75,223.44,386,32,4,0.0,392.52
16950,32,592,9,3384.22,376.02,2185,101,9,606.41,400.15
16951,42,212,3,1277.75,425.92,1318,73,2,223.96,0.0
16952,17,636,5,798.78,159.76,344,76,3,167.61,0.0
16954,32,598,15,5242.18,349.48,3776,81,12,303.9,839.7
16955,92,585,6,1309.41,218.24,823,33,5,0.0,0.0
16957,147,189,2,416.64,208.32,172,15,2,0.0,0.0
16958,343,343,1,809.44,809.44,561,69,1,0.0,0.0
16960,160,555,6,1737.91,289.65,1306,301,4,0.0,305.52
16961,24,440,3,794.56,264.85,482,52,3,234.17,0.0
16962,317,317,1,251.04,251.04,158,15,1,0.0,0.0
16963,95,95,1,110.55,110.55,35,7,1,0.0,0.0
16964,641,641,2,207.85,103.92,49,6,1,0.0,0.0
16965,134,134,1,201.19,201.19,291,26,1,0.0,0.0
16966,78,148,4,1486.56,371.64,1320,8,3,332.16,668.41
16967,97,97,1,319.02,319.02,333,21,1,0.0,0.0
16968,15,15,1,253.31,253.31,98,15,1,253.31,186.12
16969,42,99,2,478.96,239.48,740,32,2,81.6,171.45
16970,534,534,1,71.4,71.4,12,2,1,0.0,0.0
16972,290,364,2,786.25,393.13,190,54,2,0.0,0.0
16973,294,294,1,127.0,127.0,60,6,1,0.0,0.0
16974,430,472,2,365.5,182.75,70,5,2,0.0,0.0
16975,331,413,3,926.12,308.71,586,44,3,0.0,0.0
16976,175,175,1,251.52,251.52,88,2,1,0.0,0.0
16977,303,539,4,496.0,124.0,142,25,3,0.0,0.0
16978,574,574,2,424.55,212.28,119,28,1,0.0,344.33
16979,55,358,5,1563.39,312.68,721,44,5,208.5,1296.35
16980,163,336,3,1473.33,491.11,1039,91,3,0.0,0.0
16983,4,354,9,2969.27,329.92,1861,133,8,567.96,740.95
16984,38,550,8,9499.58,1187.45,4539,588,7,3226.13,1255.22
16985,65,637,20,9037.58,451.88,2558,119,13,663.18,1885.58
16986,353,581,9,3015.55,335.06,1499,64,4,0.0,1873.2
16987,78,645,7,1540.3,220.04,380,124,5,416.4,995.6
16988,287,287,1,256.55,256.55,115,13,1,0.0,126.12
16989,6,58,2,890.7,445.35,1086,7,2,890.7,242.55
16990,126,330,2,344.0,172.0,200,1,2,0.0,0.0
16991,329,329,1,1041.21,1041.21,793,74,1,0.0,0.0
16992,6,574,11,4834.54,439.5,1831,196,9,301.2,641.96
16993,371,484,2,1950.95,975.48,285,19,2,0.0,0.0
16996,29,325,8,1708.43,213.55,765,30,6,340.9,415.18
16997,196,233,3,702.0,234.0,360,7,2,0.0,0.0
16998,57,352,5,402.0,80.4,104,2,4,7.9,0.0
17000,304,316,2,406.3,203.15,305,26,2,0.0,0.0
17001,21,532,15,5122.32,341.49,2960,94,13,669.15,1518.48
17002,123,549,6,2071.34,345.22,1008,48,5,0.0,500.21
17003,310,486,4,830.16,207.54,495,90,3,0.0,0.0
17004,0,332,3,2018.62,672.87,1064,39,3,1006.4,406.54
17005,378,496,2,742.36,371.18,787,14,2,0.0,0.0
17006,300,552,4,854.54,213.63,301,77,3,0.0,781.78
17007,63,345,6,805.61,134.27,466,47,4,112.71,314.49
17008,337,337,1,81.36,81.36,24,1,1,0.0,0.0
17009,459,459,1,242.06,242.06,336,10,1,0.0,0.0
17011,555,559,2,400.8,200.4,606,12,2,0.0,270.9
17012,633,633,1,384.16,384.16,268,34,1,0.0,0.0
17015,93,93,1,524.5,524.5,549,116,1,0.0,1318.06
17016,484,484,1,552.4,552.4,309,41,1,0.0,0.0
17017,70,644,23,10847.63,471.64,8229,113,11,937.46,3262.98
17018,233,642,5,1772.6,354.52,340,18,5,0.0,515.1
17019,169,645,10,3735.52,373.55,2474,308,8,0.0,276.68
17020,450,554,2,935.62,467.81,860,64,2,0.0,0.0
17021,350,497,6,1182.22,197.04,992,35,4,0.0,0.0
17022,340,340,1,189.0,189.0,72,9,1,0.0,71.0
17023,325,605,3,800.18,266.73,530,48,3,0.0,0.0
17024,7,65,2,56.25,28.13,45,1,2,56.25,39.6
17025,281,549,4,1313.84,328.46,928,28,3,0.0,196.8
17026,93,325,3,208.98,69.66,132,4,3,0.0,0.0
17027,87,637,7,1092.7,156.1,520,111,7,212.0,234.41
17028,489,629,3,1593.83,531.28,856,85,3,0.0,0.0
17029,18,571,7,2137.3,305.33,1265,19,7,358.0,0.0
17031,62,489,5,2619.45,523.89,1485,28,5,225.95,154.4
17032,455,637,8,3004.6,375.57,1695,183,5,0.0,0.0
17033,122,305,3,910.75,303.58,311,22,3,0.0,422.04
17034,195,421,3,680.2,226.73,388,31,3,0.0,603.72
17035,153,644,4,613.59,153.4,327,29,4,0.0,0.0
17036,291,291,1,176.9,176.9,76,12,1,0.0,0.0
17038,323,323,1,630.77,630.77,507,41,1,0.0,112.4
17039,512,512,1,1954.99,1954.99,689,44,1,0.0,0.0
17040,45,458,2,463.25,231.63,189,15,2,449.73,0.0
17041,16,508,5,1355.6,271.12,925,80,4,446.39,330.68
17042,29,155,4,922.82,230.7,892,69,4,427.43,121.56
17043,86,638,6,1206.34,201.06,983,111,5,150.37,1410.21
17044,282,640,11,11013.82,1001.26,5218,91,7,0.0,948.48
17045,21,337,5,827.68,165.54,294,44,5,299.49,0.0
17046,65,528,5,1906.07,381.21,1636,76,4,642.02,0.0
17047,113,639,5,1937.76,387.55,1003,98,4,0.0,351.47
17048,25,598,7,2071.68,295.95,1068,88,7,164.95,0.0
17049,25,553,15,6894.15,459.61,2683,238,8,1024.85,3053.33
17050,4,590,11,4691.79,426.53,2451,193,10,568.25,0.0
17051,102,536,4,714.39,178.6,513,107,4,0.0,0.0
17053,38,38,1,498.48,498.48,122,13,1,498.48,0.0
17054,45,153,4,1207.32,301.83,739,58,3,288.5,149.01
17055,353,353,1,239.55,239.55,87,24,1,0.0,0.0
17056,646,646,1,128.6,128.6,26,8,1,0.0,0.0
17057,504,504,1,294.74,294.74,129,48,1,0.0,0.0
17058,107,147,2,819.66,409.83,455,42,2,0.0,360.23
17059,18,590,8,4757.59,594.7,3012,292,8,739.43,844.94
17060,174,174,1,234.24,234.24,216,5,1,0.0,0.0
17061,18,140,10,4658.83,465.88,1408,48,5,1408.6,573.4
17062,221,347,6,1208.22,201.37,922,82,4,0.0,0.0
17063,71,646,10,2849.26,284.93,1438,120,8,352.5,789.27
17064,90,235,2,461.3,230.65,189,36,2,0.0,398.05
17065,545,545,2,194.7,97.35,82,6,1,0.0,0.0
17066,634,634,1,228.34,228.34,93,17,1,0.0,0.0
17067,632,639,3,454.54,151.51,322,8,1,0.0,0.0
17068,2,529,42,8148.23,194.01,3919,228,18,890.44,1012.85
17069,63,644,10,4580.37,458.04,2539,165,7,422.72,1213.91
17070,22,318,2,445.32,222.66,234,102,2,312.14,0.0
17071,42,592,10,2774.59,277.46,1360,107,9,358.4,1026.61
17072,533,533,1,282.05,282.05,218,20,1,0.0,0.0
17073,17,17,1,453.79,453.79,307,56,1,453.79,992.3
17074,470,470,1,203.05,203.05,19,4,1,0.0,0.0
17075,161,633,9,2103.68,233.74,736,140,9,0.0,138.05
17076,181,643,5,735.87,147.17,331,27,5,0.0,506.88
17077,486,486,1,306.0,306.0,36,1,1,0.0,0.0
17080,177,434,6,746.23,124.37,475,19,3,0.0,211.3
17081,303,563,4,674.23,168.56,311,121,4,0.0,290.16
17082,226,632,5,3365.12,673.02,1793,74,4,0.0,1366.91
17083,17,576,9,4049.79,449.98,1955,30,8,409.76,0.0
17084,304,304,1,2253.22,2253.22,1476,132,1,0.0,2949.75
17085,31,641,28,7891.41,281.84,3603,411,15,347.75,0.0
17087,645,645,1,221.53,221.53,113,12,1,0.0,0.0
17088,90,161,2,1399.11,699.56,525,72,2,0.0,591.9
17089,294,294,1,128.45,128.45,35,4,1,0.0,0.0
17090,6,416,10,1917.3,191.73,802,23,7,162.72,1232.18
17091,6,631,17,6675.34,392.67,3389,233,14,697.59,1135.76
17092,34,583,9,4450.25,494.47,3061,224,8,498.17,1144.71
17093,500,500,1,235.88,235.88,114,13,1,0.0,0.0
17094,230,331,2,402.2,201.1,212,18,2,0.0,0.0
17095,207,632,6,1792.05,298.68,1311,83,6,0.0,780.2
17096,51,463,9,3180.99,353.44,1410,142,7,310.45,578.19
17097,8,338,7,1025.56,146.51,451,136,4,351.89,314.89
17098,289,448,3,591.07,197.02,125,10,3,0.0,0.0
17099,441,441,1,582.17,582.17,317,40,1,0.0,0.0
17101,86,458,4,1115.9,278.98,518,44,4,230.58,1391.15
17102,169,169,1,25.5,25.5,2,1,1,0.0,0.0
17103,630,630,1,424.3,424.3,471,32,1,0.0,0.0
17104,331,331,1,474.03,474.03,149,19,1,0.0,0.0
17105,67,214,2,665.78,332.89,693,80,2,346.38,0.0
17106,297,297,1,491.23,491.23,156,51,1,0.0,0.0
17107,63,585,7,11594.05,1656.29,5139,305,7,2215.25,4481.37
17108,571,571,1,174.95,174.95,31,9,1,0.0,0.0
17109,140,405,4,875.01,218.75,448,70,3,0.0,420.45
17110,73,518,3,510.7,170.23,142,38,3,163.3,0.0
17111,333,333,1,227.97,227.97,299,19,1,0.0,248.61
17112,410,410,1,205.17,205.17,134,44,1,0.0,0.0
17113,482,605,6,2322.59,387.1,915,122,4,0.0,0.0
17114,46,242,6,603.59,100.6,157,66,6,157.5,205.03
17115,90,642,6,2536.81,422.8,773,98,6,0.0,224.68
17116,556,556,1,389.78,389.78,392,47,1,0.0,0.0
17117,196,196,1,116.2,116.2,68,9,1,0.0,0.0
17118,225,225,1,157.02,157.02,154,10,1,0.0,0.0
17120,141,141,1,307.46,307.46,120,18,1,0.0,0.0
17121,310,310,1,314.74,314.74,106,12,1,0.0,0.0
17122,27,407,4,570.5,142.63,368,23,4,138.32,0.0
17123,69,480,3,977.17,325.72,676,37,3,345.3,0.0
17124,93,93,1,298.89,298.89,130,31,1,0.0,0.0
17126,60,373,9,2070.44,230.05,1468,295,6,489.48,0.0
17127,336,643,5,1155.03,231.01,340,27,5,0.0,0.0
17128,242,242,1,157.09,157.09,76,14,1,0.0,0.0
17129,428,428,1,31.85,31.85,5,2,1,0.0,0.0
17132,360,396,2,1272.8,636.4,980,62,2,0.0,0.0
17133,98,536,8,12208.88,1526.11,8502,21,8,0.0,2413.45
17134,14,350,3,637.1,212.37,148,31,3,94.5,0.0
17135,197,487,5,1314.98,263.0,1118,85,5,0.0,639.18
17136,570,570,1,231.68,231.68,256,14,1,0.0,0.0
17137,324,585,6,1133.63,188.94,697,125,5,0.0,0.0
17138,183,581,7,4417.27,631.04,2024,234,6,0.0,0.0
17139,30,605,20,15767.81,788.39,7877,367,13,2145.92,3816.65
17140,155,155,1,465.32,465.32,302,16,1,0.0,0.0
17141,326,592,4,754.33,188.58,436,138,2,0.0,0.0
17142,147,592,4,1283.75,320.94,323,78,4,0.0,0.0
17143,325,423,2,924.11,462.06,330,82,2,0.0,0.0
17145,420,566,4,3120.91,780.23,2591,168,2,0.0,0.0
17146,13,583,13,5860.24,450.79,2192,164,10,185.9,0.0
17147,114,605,7,2458.47,351.21,943,74,7,0.0,741.48
17149,359,359,1,143.1,143.1,18,6,1,0.0,0.0
17150,284,641,6,1375.65,229.28,403,64,5,0.0,0.0
17151,643,643,1,231.9,231.9,42,4,1,0.0,0.0
17152,102,333,4,2016.5,504.13,577,9,3,0.0,0.0
17155,85,644,6,784.06,130.68,899,33,5,143.3,108.4
17156,399,399,1,591.87,591.87,391,39,1,0.0,0.0
17157,84,643,18,4994.36,277.46,2022,75,8,161.46,157.54
17158,140,550,4,1411.58,352.89,830,61,4,0.0,568.42
17159,79,553,3,1089.16,363.05,542,51,3,528.45,1010.43
17160,17,643,16,9692.31,605.77,7951,196,13,1796.11,516.85
17161,352,352,1,856.01,856.01,537,52,1,0.0,0.0
17162,39,213,9,1463.66,162.63,865,75,5,298.38,251.8
17163,353,583,2,406.68,203.34,465,24,2,0.0,293.1
17164,59,181,3,1270.42,423.47,802,53,3,327.2,1196.93
17165,192,636,6,1794.32,299.05,788,77,6,0.0,0.0
17166,111,111,1,127.59,127.59,57,10,1,0.0,78.75
17167,287,353,3,867.11,289.04,429,64,3,0.0,0.0
17168,406,406,1,400.2,400.2,220,21,1,0.0,0.0
17169,91,486,2,629.63,314.81,247,31,2,0.0,527.1
17170,282,297,2,178.68,89.34,152,8,1,0.0,0.0
17171,197,569,2,384.59,192.29,225,25,2,0.0,0.0
17172,338,634,2,638.81,319.4,735,24,2,0.0,317.76
17173,24,39,2,961.26,480.63,238,13,2,961.26,2805.34
17174,125,125,1,59.9,59.9,41,4,1,0.0,0.0
17175,49,204,3,1132.63,377.54,644,42,3,613.55,311.06
17176,109,585,3,902.32,300.77,576,37,3,0.0,0.0
17177,413,413,1,119.5,119.5,40,29,1,0.0,0.0
17178,639,639,1,436.71,436.71,101,31,1,0.0,0.0
17179,86,470,6,1507.26,251.21,625,75,6,223.48,0.0
17180,149,595,10,2025.81,202.58,1674,179,9,0.0,231.17
17181,281,503,2,380.97,190.49,459,7,2,0.0,84.4
17182,330,626,2,321.3,160.65,54,4,2,0.0,0.0
17183,13,13,1,329.67,329.67,141,9,1,329.67,3017.64
17184,477,638,2,198.41,99.21,73,14,2,0.0,0.0
17185,499,506,3,229.46,76.49,119,38,1,0.0,0.0
17187,134,434,2,467.71,233.85,426,21,2,0.0,0.0
17188,72,639,11,3933.79,357.62,2212,119,9,390.65,659.14
17189,14,645,5,957.63,191.53,604,101,4,157.18,0.0
17190,115,552,6,1493.3,248.88,2065,144,4,0.0,249.74
17191,2,646,14,4303.88,307.42,2229,238,10,387.26,532.17
17192,444,444,1,77.83,77.83,46,20,1,0.0,0.0
17193,84,645,4,1059.3,264.82,558,16,3,448.56,1250.74
17194,181,438,3,812.5,270.83,420,57,3,0.0,0.0
17195,563,563,1,562.98,562.98,486,31,1,0.0,0.0
17196,335,335,1,352.9,352.9,168,84,1,0.0,0.0
17198,273,279,2,1043.32,521.66,484,73,1,0.0,170.56
17199,490,490,1,145.12,145.12,304,8,1,0.0,0.0
17200,295,560,4,356.71,89.18,367,25,2,0.0,0.0
17201,431,575,3,899.41,299.8,807,119,3,0.0,342.63
17202,328,328,1,160.65,160.65,55,8,1,0.0,0.0
17203,296,296,4,2012.03,503.01,1756,84,1,0.0,3563.85
17204,83,455,9,5504.69,611.63,2651,110,7,314.4,0.0
17205,324,472,2,615.27,307.63,1330,18,2,0.0,384.08
17207,560,560,1,303.22,303.22,241,55,1,0.0,0.0
17208,303,303,1,115.35,115.35,103,21,1,0.0,0.0
17209,557,644,3,611.6,203.87,731,36,2,0.0,0.0
17210,300,300,1,253.37,253.37,243,47,1,0.0,0.0
17211,88,634,11,3194.32,290.39,1815,176,7,210.95,852.33
17212,161,394,3,794.41,264.8,727,29,3,0.0,0.0
17213,49,632,11,4181.08,380.1,1761,113,7,843.06,1001.22
17214,157,267,4,613.67,153.42,179,56,3,0.0,455.45
17215,372,372,1,186.15,186.15,104,11,1,0.0,0.0
17216,462,462,1,65.05,65.05,22,13,1,0.0,0.0
17217,142,527,2,218.0,109.0,95,27,2,0.0,0.0
17218,122,591,13,3180.54,244.66,1638,193,9,0.0,1012.14
17219,324,324,1,144.9,144.9,99,24,1,0.0,114.23
17220,7,596,17,3578.48,210.5,2139,347,11,830.2,903.27
17221,499,515,3,643.39,214.46,427,58,1,0.0,335.13
17222,385,606,5,1250.86,250.17,735,71,4,0.0,354.15
17223,218,283,3,873.53,291.18,222,62,3,0.0,0.0
17224,409,409,1,100.86,100.86,65,8,1,0.0,0.0
17225,489,489,1,131.15,131.15,36,5,1,0.0,0.0
17226,216,573,3,900.12,300.04,855,51,3,0.0,0.0
17227,80,601,9,1556.46,172.94,1329,50,9,107.6,465.57
17228,115,545,9,1958.73,217.64,1647,132,7,0.0,1218.51
17229,4,50,2,318.76,159.38,185,39,2,318.76,0.0
17230,172,639,18,9924.95,551.39,3903,141,9,0.0,0.0
17231,34,640,22,5961.44,270.97,3043,445,18,205.27,1235.6
17233,356,632,2,369.98,184.99,167,32,2,0.0,190.88
17234,90,90,1,149.89,149.89,55,14,1,0.0,0.0
17235,280,461,7,1696.72,242.39,873,41,5,0.0,208.16
17236,87,550,11,1710.86,155.53,730,97,10,133.91,218.4
17237,283,289,2,687.39,343.69,310,58,1,0.0,314.69
17238,44,646,26,5998.37,230.71,2807,418,14,411.73,1784.73
17239,220,434,4,1189.45,297.36,515,18,4,0.0,0.0
17240,504,504,1,130.6,130.6,108,7,1,0.0,0.0
17241,293,570,12,2744.14,228.68,865,116,8,0.0,0.0
17242,16,592,5,2889.28,577.86,1459,44,5,1135.04,0.0
17243,0,646,59,16667.17,282.49,6361,321,21,1590.06,4222.69
17244,291,641,4,871.14,217.78,803,85,2,0.0,954.9
17245,112,597,2,371.63,185.81,307,24,2,0.0,0.0
17246,454,646,2,38.92,19.46,36,6,2,0.0,0.0
17248,28,389,2,546.16,273.08,292,85,2,318.65,0.0
17249,336,336,1,68.03,68.03,79,27,1,0.0,0.0
17250,169,169,1,162.65,162.65,70,23,1,0.0,221.87
17251,270,632,3,812.43,270.81,379,65,3,0.0,0.0
17252,24,94,2,353.86,176.93,193,86,2,11.9,0.0
17254,309,309,1,198.29,198.29,146,36,1,0.0,272.44
17255,207,354,3,613.18,204.39,437,131,3,0.0,185.95
17256,15,508,5,498.93,99.79,299,20,4,112.1,0.0
17257,344,344,2,192.73,96.36,188,14,1,0.0,0.0
17258,304,573,2,417.3,208.65,188,46,2,0.0,0.0
17259,56,563,6,1889.34,314.89,1158,179,5,221.73,0.0
17260,319,319,1,120.95,120.95,23,6,1,0.0,0.0
17261,417,417,1,230.44,230.44,98,43,1,0.0,0.0
17262,135,632,10,2459.62,245.96,669,10,8,0.0,298.0
17263,116,116,1,63.44,63.44,36,23,1,0.0,0.0
17264,332,332,1,279.59,279.59,227,70,1,0.0,0.0
17265,46,88,2,562.9,281.45,394,106,2,562.9,0.0
17266,55,548,3,320.15,106.72,118,56,3,113.06,197.58
17267,35,35,2,317.62,158.81,159,37,1,317.62,0.0
17268,15,639,11,1733.89,157.63,1395,26,9,487.16,0.0
17269,293,293,1,537.46,537.46,336,110,1,0.0,0.0
17270,377,640,2,604.4,302.2,421,45,2,0.0,0.0
17271,644,644,1,210.39,210.39,117,46,1,0.0,0.0
17272,107,170,2,1409.44,704.72,1161,59,2,0.0,739.19
17273,332,332,1,141.12,141.12,133,12,1,0.0,0.0
17274,303,303,1,465.4,465.4,194,52,1,0.0,111.98
17275,291,291,1,114.52,114.52,72,23,1,0.0,0.0
17276,310,310,1,508.39,508.39,189,50,1,0.0,0.0
17277,135,230,2,1065.35,532.68,430,67,2,0.0,0.0
17278,149,473,2,271.24,135.62,195,17,2,0.0,0.0
17280,346,346,1,118.86,118.86,74,6,1,0.0,0.0
17281,282,581,6,797.85,132.97,295,2,6,0.0,0.0
17282,38,456,5,2339.66,467.93,2351,168,5,961.56,0.0
17283,286,286,1,188.46,188.46,179,15,1,0.0,0.0
17284,28,353,7,2634.72,376.39,1947,277,6,565.69,158.44
17285,536,571,2,428.34,214.17,140,41,2,0.0,0.0
17286,308,308,2,241.56,120.78,253,46,1,0.0,153.92
17287,51,644,19,3750.26,197.38,1892,257,12,202.07,361.7
17288,115,302,9,1743.95,193.77,1165,139,6,0.0,756.03
17289,88,549,7,1302.34,186.05,874,152,6,167.36,777.05
17290,289,634,6,976.2,162.7,743,96,5,0.0,525.24
17291,216,216,1,550.8,550.8,72,1,1,0.0,0.0
17292,380,487,2,271.75,135.88,131,14,2,0.0,0.0
17293,27,644,13,2766.15,212.78,1611,109,11,397.68,1008.08
17294,577,577,2,467.79,233.89,297,17,1,0.0,0.0
17296,638,638,1,338.13,338.13,216,32,1,0.0,0.0
17298,9,549,5,957.56,191.51,854,61,4,498.42,0.0
17299,8,389,4,615.16,153.79,536,71,4,268.19,400.92
17300,298,389,2,393.64,196.82,467,37,2,0.0,0.0
17301,532,532,1,132.8,132.8,80,52,1,0.0,197.63
17302,30,213,3,661.61,220.54,345,48,3,358.49,474.02
17303,269,269,1,250.04,250.04,144,53,1,0.0,0.0
17304,442,442,1,111.5,111.5,73,5,1,0.0,0.0
17305,556,556,1,2135.46,2135.46,1006,9,1,0.0,0.0
17306,7,311,17,7851.1,461.83,11514,13,10,3504.4,1931.25
17307,303,597,11,3999.89,363.63,3667,22,9,0.0,0.0
17308,301,360,2,4511.76,2255.88,5148,5,2,0.0,0.0
17309,3,581,3,330.59,110.2,193,33,3,82.75,0.0
17310,295,442,2,1025.1,512.55,402,1,2,0.0,0.0
17311,224,582,5,2738.17,547.63,2160,93,5,0.0,828.39
17312,46,67,3,644.3,214.77,372,11,1,644.3,0.0
17314,56,644,14,3883.43,277.39,2785,141,12,719.92,1021.0
17315,8,346,35,7727.38,220.78,4235,371,11,1466.64,1923.22
17316,328,328,1,124.45,124.45,44,35,1,0.0,0.0
17318,633,633,1,164.28,164.28,60,17,1,0.0,0.0
17319,577,577,1,29.1,29.1,14,3,1,0.0,0.0
17320,8,595,6,2895.77,482.63,1392,86,6,290.52,0.0
17321,302,485,4,1040.32,260.08,444,159,3,0.0,700.86
17322,284,644,5,922.59,184.52,631,115,3,0.0,0.0
17323,32,606,9,1181.77,131.31,1172,147,9,239.88,383.82
17324,239,629,10,2013.87,201.39,1299,85,8,0.0,288.0
17325,188,549,3,609.57,203.19,465,39,3,0.0,0.0
17326,316,437,2,321.95,160.97,140,82,2,0.0,0.0
17327,317,470,2,152.35,76.17,59,3,2,0.0,0.0
17328,581,581,1,104.7,104.7,86,6,1,0.0,0.0
17329,223,644,4,724.68,181.17,357,73,2,0.0,279.75
17330,452,555,2,59.9,29.95,2,2,2,0.0,363.9
17331,31,31,1,175.2,175.2,16,1,1,175.2,0.0
17332,436,564,5,838.27,167.65,794,82,5,0.0,0.0
17334,210,314,3,635.15,211.72,566,20,2,0.0,0.0
17335,291,592,2,508.0,254.0,216,34,2,0.0,0.0
17336,380,380,1,81.12,81.12,48,1,1,0.0,0.0
17337,59,218,4,2027.87,506.97,1269,421,4,32.95,0.0
17338,22,547,16,10705.66,669.1,5102,538,15,1563.77,1436.91
17339,2,417,3,362.36,120.79,188,10,3,183.36,0.0
17340,28,571,14,17645.18,1260.37,9251,258,12,1790.84,4759.64
17341,64,448,5,1889.83,377.97,1169,200,3,267.76,0.0
17342,287,577,4,1227.54,306.88,521,31,3,0.0,0.0
17343,263,644,6,1259.94,209.99,454,61,6,0.0,0.0
17344,636,636,1,307.54,307.54,147,36,1,0.0,160.57
17345,1,646,9,1351.07,150.12,1845,140,6,155.8,253.61
17346,11,508,19,3912.65,205.93,2956,402,13,301.44,1410.35
17348,205,547,5,1477.04,295.41,1591,206,4,0.0,999.37
17349,87,539,5,852.25,170.45,840,74,4,110.75,0.0
17350,302,584,3,619.97,206.66,421,65,3,0.0,1286.07
17351,77,637,11,1828.38,166.22,362,41,9,228.7,159.85
17352,604,604,1,36.25,36.25,15,5,1,0.0,0.0
17353,37,532,4,3242.0,810.5,2168,7,4,1740.0,0.0
17354,336,336,3,1750.4,583.47,1529,73,1,0.0,1393.06
17355,294,294,1,285.11,285.11,257,28,1,0.0,0.0
17356,219,596,5,946.47,189.29,925,73,5,0.0,0.0
17358,211,561,5,866.05,173.21,442,126,5,0.0,0.0
17359,556,556,1,156.6,156.6,76,23,1,0.0,127.86
17360,92,342,4,976.54,244.13,468,137,3,0.0,254.84
17361,94,584,4,656.36,164.09,289,41,3,0.0,224.28
17362,147,610,7,1024.04,146.29,549,99,7,0.0,0.0
17363,303,310,3,940.86,313.62,523,34,1,0.0,0.0
17364,45,640,23,10223.05,444.48,6313,396,15,531.96,1847.37
17365,77,584,12,5794.43,482.87,5841,320,10,473.82,2430.55
17366,340,364,2,1096.24,548.12,510,120,2,0.0,0.0
17367,146,146,1,168.4,168.4,150,33,1,0.0,0.0
17368,1,632,12,2549.14,212.43,2244,161,8,746.75,277.0
17369,363,363,1,979.2,979.2,1152,1,1,0.0,0.0
17370,0,77,2,228.06,114.03,218,16,2,228.06,218.12
17371,269,639,4,336.29,84.07,171,62,3,0.0,326.26
17372,74,644,26,4096.01,157.54,1721,384,15,187.07,281.55
17373,42,557,5,807.88,161.58,530,50,5,142.05,359.62
17374,126,303,3,727.11,242.37,155,34,3,0.0,0.0
17375,107,339,4,660.55,165.14,480,77,4,0.0,0.0
17376,219,430,3,356.29,118.76,193,37,3,0.0,97.35
17377,34,645,67,16263.87,242.74,6607,436,17,447.76,2055.54
17378,282,282,1,10.95,10.95,1,1,1,0.0,0.0
17380,342,442,3,645.0,215.0,252,5,3,0.0,0.0
17381,7,456,33,37988.41,1151.16,42969,50,16,4443.52,2013.96
17382,343,477,7,836.88,119.55,432,14,4,0.0,65.4
17383,361,361,1,110.7,110.7,12,2,1,0.0,199.29
17384,127,375,2,398.8,199.4,76,7,2,0.0,108.75
17386,7,293,6,1823.69,303.95,1075,18,4,1697.34,989.08
17388,39,637,10,2385.04,238.5,2278,40,8,189.83,306.53
17389,3,643,52,34895.08,671.06,12212,57,18,4376.54,22329.6
17390,328,328,1,149.3,149.3,49,12,1,0.0,0.0
17391,71,72,2,508.8,254.4,480,2,1,508.8,0.0
17392,214,358,3,626.56,208.85,493,66,3,0.0,0.0
17393,318,396,2,381.15,190.58,238,45,2,0.0,0.0
17394,127,127,1,203.87,203.87,241,4,1,0.0,0.0
17395,416,416,1,97.5,97.5,66,3,1,0.0,0.0
17396,56,349,12,6278.1,523.17,1519,26,4,4404.3,2529.0
17397,324,324,1,536.77,536.77,443,44,1,0.0,696.41
17398,22,163,3,653.38,217.79,310,30,3,124.93,0.0
17400,34,630,8,4677.05,584.63,2199,345,7,817.44,0.0
17401,449,449,1,114.85,114.85,34,11,1,0.0,0.0
17402,9,631,18,4194.78,233.04,1290,101,12,721.8,901.4
17403,358,358,1,118.95,118.95,77,13,1,0.0,281.62
17404,31,609,18,36878.6,2048.81,39554,110,12,7150.68,10902.52
